'	3810|3814|3818|3821|3824|3825
area	3808|3817|3818|3820|3822|3825
areas	3809|3817|3820|3823|3825
aren't	3808|3825
arena	3810
arenicola	3822
arenophilus	3822
aria	3818|3821
aria-charts-accreditations-albums-2005	3818
aria-charts-accreditations-singles-2001	3821
arms	3817|3819
around	3810|3816|3818|3820|3822|3823|3825
arrange	3825
arranged	3813
arrangers	3812
arrest	3810|3823
arrested	3808
arriving	3810
art	3810|3811|3813|3818|3825
artanddesign	3813
article	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
article1702314	3816
article357033	3821
article386709	3825
article_display	3810
article_show	3810
articleid	3810
articlenews	3813
articles	3808|3809|3810|3811|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
articleshow	3808
articulation	3809
artist	3807|3810|3811|3812|3813|3814|3818|3821
artist's	3813
artistic	3813|3818|3819
artistinfo	3821
artists	3810|3812|3813|3814|3815|3816|3818|3819|3825
artists-of-the-decade	3818
arts	3813|3818|3821|3824
artsbeat	3810
artsjournal	3813
artwork	3810|3813
artworks	3813
aru	3817
as	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
ascap	3818
ascent	3814
ascomycete	3823
ascomycetous	3823
ashlar	3820
aside	3810|3813
ask	3810|3821|3825
asked	3808|3810|3814
asking	3818
asp	3808|3810|3814|3816|3817|3818|3821|3822
aspect'	3821
aspen	3823
aspir	3824
aspirated	3824
aspiration	3824
aspx	3808|3810|3813|3816|3817|3818|3821|3822|3823
assaulted	3810
assaulting	3810
assemblages	3817
assembled	3810
assistance	3817
assistant	3819
assisting	3817|3825
associate	3812|3820
associated	3813|3815|3819|3825|3826
assume	3813
assumed	3817
asymptomatic	3823
at	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
ataxia	3823
atmosphere	3817
att	3823
attached	3822
attachment	3823
attack	3808|3817|3819
attacked	3808
attacking	3808|3815
attacks	3810
attempt	3818|3825
attempting	3809|3810|3812
attend	3810|3825
attendance	3810
attended	3813|3816|3818|3819|3821
attending	3810|3813|3816|3818
attention	3810|3817|3818|3823|3825
attested	3824
attitude	3810
attracting	3818
attributed	3814|3824
attributes	3814
attribution	3814
au	3814|3818|3821
auction	3813|3818
auctioned	3818
audience	3810|3813|3815|3816|3819
audio	3818|3825
audiovisual	3825
auditioning	3818
auditors	3817
aussi	3814
australian-charts	3821
auth	3813
author	3813|3817|3821|3825
authorities	3809|3810
authority	3810|3813|3814|3816|3819|3821
authorship	3814
autobiographical	3818|3819
autophones	3809
autumn	3814|3822|3823
available	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
avant-garde	3810
average	3823|3825
avere	3824
aviators	3825
avid	3816
avoided	3813
awK7PAAACAAJ	3817
awaiting	3817
award	3808|3817|3818|3821
award-winning	3815|3821
awarded	3819
awards	3808|3810|3818|3819|3821|3825
awareness	3817|3821
away	3809|3810|3818
awful	3810
axl-rose-19691231	3810
axl-rose-sues-his-former-manager-for-5-million	3810
axlrose	3810
axls-letter-to-the-rock-and-roll-hall-of-fame-guns-n-roses-fans-and-whom-it-may-	3810
ayisyen	3817|3824
azstarnet	3821
b	3808|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825
b-side	3812
b30480_nourish_your_inner_self_with_gwyneth	3821
babies'	3818
baby	3816|3818|3821
back	3810|3812|3814|3821
back-to-back	3818
back-up	3818
background	3810|3812|3825
backgrounds	3817|3825
backing	3810|3818
backlash	3808
backstage	3810|3821
bad	3810|3813|3821
badge	3825
badly	3814|3819
bagasse-fueled	3817
balanced	3817|3825
balat	3817
balata	3817
ballad	3810
ballerina	3819
ballet	3819
balletomane	3819
ballroom	3819
balls	3817
ban	3810
band	3810|3813|3815|3816|3818
band's	3810|3818
band-mates	3810
bandannas	3809
bandmate	3818
bandmates	3816
bands	3810|3818
bank	3817|3820
banking	3820
barbadosadvocate	3821
barber	3820
bare	3809|3812|3822|3823
barely	3810
barman	3816
barracks	3809
bars	3810
base	3811|3817|3822
baseball	3819
based	3808|3809|3810|3811|3813|3814|3818|3819|3821|3822|3824|3825
basement	3820
basic	3824
basically	3809|3810
basidia	3822
basidiospores	3822
basidium	3822
basin	3817
basketball	3817
bass	3807|3810|3812|3816
bassist	3810|3816
bathrobe	3819
battle	3813|3818
battles	3818
bauxite	3817
bay	3820
bay-	3823
bbbiz	3818
bbc	3818|3821|3825
bbcinternet	3825
bbcom	3810
bdyim	3823
be	3808|3809|3810|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
beach	3817
bear	3821
beasts	3818
beats	3818
beautiful	3813|3817
beauty	3818|3819
became	3810|3812|3813|3815|3817|3818|3819|3821|3824|3825
because	3810|3813|3817|3818|3819|3821|3825
bechamel	3823
become	3809|3810|3813|3814|3815|3817|3818|3819|3823|3825
becomes	3823|3824|3825
becoming	3810|3815|3818|3821|3822|3824|3825
beef	3817
beefsteak	3823
been	3808|3810|3811|3812|3813|3814|3816|3817|3818|3821|3822|3823|3824|3825
beethoven-frieze1	3813
beethoven-frieze2	3813
before	3808|3810|3816|3817|3818|3821|3823|3824|3825
began	3807|3808|3810|3811|3812|3813|3814|3817|3818|3825
begin	3810|3824
beginning	3810|3811|3817|3820|3824
begins	3821
begun	3817
behalf	3815
behavior	3810
behind	3815
bei	3813
being	3808|3810|3811|3813|3814|3817|3819|3821|3823|3824|3825
belief	3821
believe	3821
believed	3813|3818
bells	3809
belonged	3817
belonging	3808|3814
belongs	3817
below	3812|3813|3825
belt	3817
bench	3808
benchmark	3810
beneficial	3823
bergement	3824
berries	3823
best	3808|3810|3812|3813|3816|3817|3819|3821|3825
best-selling	3810
better	3823
better-educated	3817
between	3810|3811|3816|3817|3818|3819|3820|3822|3824|3825
beyond	3808|3814
bfgrit30	3821
bfpaltrow130	3821
bhcc	3820
biblical	3814|3821
bid	3813|3817|3818|3825
big	3810|3817
big-budget	3821
big-screen	3821
bigcitybeats	3811
bigger	3810
biggest	3810|3812|3815
billboard	3810|3818|3821
billboard-singles	3810
billed	3810
billingworld	3817
billion	3817
bindi	3818
binomial	3823
bio	3821
biochemical	3823
biodiversity	3817
biogeography	3822
biographies	3810|3818
biography	3810|3818
biological	3817
biologically	3817
biopic	3813|3818
bird	3817
birds	3817|3825
birth	3811|3812|3813|3814|3816|3817|3818|3819|3821
birthday	3813
births	3811|3812|3813|3814|3816|3818|3819|3821
bit	3824
bitter	3822
biz	3818
bizarre	3816
blabbermouth	3810
black	3809|3810|3813|3817|3818|3823|3825
black-and-white	3819
blackish-red	3822
blamed	3810
blast	3810
bleed	3810
bleeding	3817
blend	3817
blending	3812
blessing	3821
blico	3823
bloc	3817
block	3810|3820
blog	3813|3821
blogid	3821
blogs	3810|3818|3821|3825
blond	3818
blood	3823
bloodstained	3823
blue	3813|3818|3823|3825
blues	3810|3815
blues-rock	3810
blunt	3822
blurb	3821
board	3810|3813|3821|3825
boards	3810
boasting	3808
boasts	3817
boat	3814
bodies	3808|3822
body	3809|3813|3819|3823
bodyguards	3817
boe	3823
bohemica	3823
boiled	3823
boiling	3823
boils	3823
bokm	3807|3810|3813|3814|3816|3817|3818|3821|3824
bold	3825
bolet	3823
bolets	3823
bombing	3820
bombshell	3818
bome	3813
booing	3810
book	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
booklet	3810
books	3808|3810|3813|3814|3817|3821|3823|3825
boots	3809|3819
border	3817|3825
bordered	3817
bordering	3817
born	3811|3812|3813|3814|3816|3817|3818|3819|3821|3824
boss	3809|3810
bosses	3809
bot	3823
both	3810|3812|3813|3814|3817|3818|3819|3822|3824|3825
bottle	3810
bottles	3810|3821
bottletops	3809
bottom	3822|3825
bought	3807|3820
bound	3813
boundary	3808
box	3816|3821
boxing	3817
boxofficemojo	3821
boy	3818
boycott	3825
boys	3813
bpi	3818
br	3817
braces	3819
brain	3823
brain-shaped	3823
brand	3821
brands	3826
brash	3818
brass-driven	3818
breach	3817|3825
breached	3808
break	3825
break-up	3810|3815|3818
breakingnews	3816
breakthrough	3818|3819
breakup	3821
breast	3821
breath	3823
breathtaking	3821
breathy	3824
breeding	3817
brick	3820
bridge	3810|3817
brief	3825
briefly	3810|3818|3821
bright	3818
brighton-hove	3820
brilliant	3821
bring	3810|3813|3825
bringing	3808|3821|3825
brings	3818
broad	3822|3825
broadcast	3817|3825
broadened	3825
broadly	3822
broadsheet	3825
broke	3810|3821
broken	3817|3825
bronze	3814
brother	3813|3815|3816|3818|3819|3821
brother's	3813
brothers	3813|3815
brought	3809|3810|3813|3814|3815|3817|3818|3819
browbeat	3808
brown	3817|3822|3823
browser	3810|3818
bruise	3822
bruising	3822
brunel	3825
brunette	3818
bsczi	3818|3821|3823
bsp	3823
buck-tick-reveals-new-artist-photo-jacket-covers-for-yume-miru-uchuu	3813
budding	3819|3821
budget	3825
buff	3823
bug	3825
building	3817|3820
building'	3825
buildings	3808|3813|3820
built	3817|3820
bulgaria	3823
bulgaria1	3823
bulk	3825
bum	3821
bunch	3810
bungalows	3808
bureaucrats	3808
buried	3813
burn	3808
burning	3808
burns	3810
burnt	3808
burying	3823
bush	3817
busiest	3825
business	3808|3816|3817|3821|3825
businesses	3817|3825
busted	3810
busy	3820
but	3808|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
butter	3823
buys	3821
by	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
c	3808|3810|3812|3813|3814|3815|3816|3817|3818|3820|3822|3823|3825
c101102	3823
c1103241	3820
ca	3809|3813|3814|3818|3823
ca-22880_1_bad-boys	3810
ca-485_1_axl-rose	3810
cad	3813
caf	3813|3818
caimans	3817
caja	3824
call	3808|3819
called	3808|3809|3810|3811|3812|3813|3816|3817|3818|3819|3821|3824|3825
calling	3808|3809
calls	3817
came	3807|3810|3812|3813|3817|3818|3819|3821|3824
cameo	3810
camera	3810|3818
cameras	3816
campaign	3808|3810|3811|3817|3825
campaigned	3825
can	3807|3809|3810|3813|3817|3818|3819|3822|3823|3825
canadian-hot-100	3821
cananews	3817
cancel	3810
canceled	3810
cancellation	3810
cancelled	3817
cancer	3821|3823
candid	3816
candidates	3825
canned	3823
cannot	3813|3825
cans	3809
canted	3820
canvas	3813
canvases	3813
cap	3822|3823
capable	3810
capacity	3817
capita	3817
capital	3817|3824
capitalizing	3817
cappella	3818
caps	3822|3823
captain	3817
captured	3810
capybaras	3817
carcinogenesis	3823
carcinogenic	3823
carcinogens	3823
cards	3814
care	3819|3823|3825
career	3810|3811|3813|3814|3818|3819|3821
career-highest	3818
careers	3815
careful	3824
carefully	3813
cargol	3823
caribbean360	3817
caribbeannetnews	3817
caricaturale	3814
carnage	3808
caroliniana	3823
carpet	3813
carriage	3819
carried	3808|3813
carry	3823
cars	3810
carte	3813
cartearomaneasca	3813
cartoons	3821|3825
cartouche	3820
carving	3814
case	3808|3813|3822|3823
cases	3808|3823|3824
cast	3810|3819|3821
cast-iron	3817
caste	3824
casting	3818
casualties	3820
casualty	3810
cat	3810|3818|3819|3821|3823|3825
catalog	3813
catalogid	3818
catalogue	3814
categories	3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3821|3822|3823|3824|3825|3826
categorised	3817
categorized	3813
category	3810|3813|3821
category_id	3817
catombe	3824
cats	3819
caulocystidia	3822
cause	3817|3818|3823
caused	3810
causes	3813|3823
causing	3810
cavities	3817
cbsnews	3821
cd	3808|3812
cease-and-desist	3810
ceased	3825
ceded	3817
ceiling	3813
ceilings	3813
celebrated	3813|3814
celebrating	3810|3813
celebration	3813|3818|3825
celebrities	3818|3821
celebrity	3810|3821
celebs	3821
cell	3822
celle	3814
cello	3816
cells	3822|3823
cellular	3817
celluloidandvinyl	3810
cement	3814
cemented	3810
censorship	3813
census	3817
censuses	3817
centerfold	3807
centimetres	3823
central	3819|3820|3821|3823
centrally	3822
centre	3816|3820|3822
century	3813|3817|3820|3823
ceremony	3816|3821
certain	3810|3824
certainly	3817
certification	3815
certifiedawards	3818
cfm	3820
cgi	3822
cgi-bin	3821
ch	3813
challenged	3817|3826
challenges	3825
champs	3816
chance	3810
change	3810|3825
changed	3825
changes	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
changing	3812
channel	3817
chapter17	3817
character	3818|3819|3821|3824|3825
characterised	3822
characteristics	3822|3823
characterized	3813
characters	3813|3814|3821|3824|3825
charcoal	3823
charge	3825
charges	3808
chargesheets	3808
charitable	3821
charity	3816|3817|3818
charms	3818
chart	3810|3811|3815|3818|3821
chart-history	3818|3821
chartDate	3821
charted	3815|3818
charts	3810|3811|3815|3818|3821
charts-awards	3810
chartstats	3821
chat	3810
chat2	3810
che	3814
cheaper	3809
check	3825
checked	3825
checking	3825
cheetah	3824
cheilocystidia	3822
chemical	3823
chemin	3814
chest	3809
chestnut-	3823
chicagotribune	3810|3818
child	3810|3816|3818|3819|3821
childhood	3815|3816
children	3809|3813|3817|3818|3819|3821|3823
chinese-democracy-rumors-release-date-best-buy-exclusive	3810
chit	3808
chives	3823
chloride	3823
choice	3810|3823|3824
choices	3821
choose	3819|3825
chopaway	3810
chopped	3823
choreographed	3819
choreographer	3819
choreographers	3819
choreography	3819
chorus	3811|3819|3821
chose	3825
chronicle	3818
chroniqueurs	3814
chunks	3825
church	3817|3820
church's	3820
cia	3817
cinema	3808
cinematography	3810
circulatory	3823
circumflex	3824
circumpolar	3823
circumstance	3810
cit	3824
citation	3809|3810|3811|3813|3817
citations	3817|3826
cite	3817|3826
cited	3810|3818|3822
cities	3813|3817
citing	3815
citizens	3817
citrus	3817
city	3808|3810|3813|3816|3817|3820
city's	3814
civic	3820
clade	3822|3823
clades	3822
claim	3817
claimed	3810|3814|3817
claiming	3810
claims	3815|3817
clamp	3822
clarinet	3809
clash	3817
class	3808
classes	3819
classic	3810|3819|3821|3825
classical	3809
classically	3823
classification	3822|3823
classified	3813
classifies	3824
clay	3817
cle	3813
clean	3810|3817|3821|3823
clean-chit-to-narendra-modi-in-zakiya-jafri-case-sources-petitioners-file-fresh-plea-174821	3808
cleanup	3814|3817
clear	3810|3822
clearings	3823
clearly	3817|3822
clears	3817
click	3818
climate	3817
climbed	3815
clip	3810|3818
clips	3825
clocking	3810
cloistered	3813
close	3810|3817|3818|3819|3822
closed	3810|3813|3816|3825
closely	3815|3822|3823
closest	3821|3822
clothes	3818
clothing	3813|3816|3818
cloud	3817
club	3810|3811|3816|3818
club-shaped	3822
clubs	3810|3818|3825
cluster	3808
cm	3813|3823
cmd	3825
cms	3808
co	3808|3810|3813|3816|3818|3821|3825
co-heirs	3813
co-hosted	3817
co-producer	3812
co-star	3819
co-starred	3821
co-starring	3819
co-stars	3821
co-written	3810
coach	3819
coast	3817|3823
coastal	3817|3820|3822
cocaine	3810
coda	3824
code	3809|3817|3824|3825
codes	3824
coexisted	3813
coin	3813
coincide	3813
coincided	3818
coined	3810
coins	3813
coldplay	3816
coldplay-star-splits-from-wife	3816
coliers	3814
collaborate	3813|3819
collaborated	3810|3813|3815|3816|3818
collaboration	3810|3811|3818|3825
collaborations	3818
collaborative	3825
collaborator	3819
collapse	3823
colleagues	3825
collect	3823
collected	3815|3822|3823
collecting	3821
collection	3810|3813|3814|3816|3817|3818|3821
collections	3822
collector	3813
collects	3816
college	3814|3818
colleges	3821
colloquial	3824
collotype	3813
collotypes	3813
collusion	3808
colonial	3817
colonies	3817
colonized	3817
colony	3817
color	3814|3818
color-coded	3817
colored	3813
colour	3817|3822|3823|3825
coloured	3817|3822
colours	3825
columnists	3807
columns	3807|3820|3825
com	3808|3809|3810|3811|3813|3814|3815|3816|3817|3818|3821|3823|3825
coma	3823
combination	3810|3812|3818
combinations	3818
combined	3810|3817
combining	3810
come	3808|3810|3824
comeback	3810|3821
comedy	3819|3821|3825
comer	3812
comes	3817|3818|3825
comfortable	3810
comic	3819
coming	3810|3812
commemorated	3813
commemorating	3813
commenced	3810|3818
comment	3810|3825
commentary	3818
commented	3810|3818|3821
commenting	3810|3818|3825
comments	3810
commercial	3814|3820|3825
commission	3808|3813|3814
commissioned	3809|3813|3820
commissioner	3808
commissions	3813|3814|3820
commitment	3825
committed	3810
committee	3817
commodities	3817
common	3817|3820|3822|3823|3824|3825
commonest	3814
commonly	3809|3811|3823|3824|3825
communicate	3809
communicating	3810
communities	3817|3818|3822|3825
community	3808|3817|3825
companies	3817|3825|3826
companion	3813
company	3816|3817|3818|3821|3825
company's	3821
compar	3817
comparably	3817
comparatively	3817
compared	3812|3817|3818|3825
comparison	3810|3817|3825
compelled	3813
compensation	3817
compilation	3812
compilations	3811|3812
compiling	3814
complain	3825
complaint	3808|3825
complement	3810
complet	3814
complete	3810|3813|3817|3818|3823|3825
completed	3810|3813|3814|3815|3818|3820
completely	3822|3823|3825
completion	3818
component	3817
composed	3813
composer	3809|3813
composition	3818
compositions	3810|3814
compound	3823
compounds	3823
comprehensive	3814|3823|3825
comprised	3817
comprises	3810
computer	3812|3817
conceded	3810
conceived	3809|3819
concentration	3823
concentrations	3823
concepts	3809
concerned	3814
concerning	3817|3818
concerns	3818|3819|3823
concert	3809|3810|3816|3818|3821
concerts	3810|3825
conclusion	3810
condiments	3823
condition	3817
conditions	3809|3817|3825
conference	3810
confine	3813
confirmed	3810|3815|3816|3818|3821|3823
confirming	3810|3817|3818
conflict	3825
conform	3825
confrontation	3810
confused	3817
congregate	3808
congressman	3817
conica	3823
coniferous	3823
conifers	3823
conjunction	3810
conjured	3821
connected	3822
connection	3821|3822
connections	3813|3822
consciousness	3815
consecutive	3817
consent	3810
consequent	3809
consequently	3810
conservation	3817|3820
conservative	3813
considerable	3817
considerably	3810
considered	3810|3817|3818|3819|3821|3822|3823|3824
consisted	3810|3811|3818|3820
consisting	3809|3817|3818
consists	3817|3825
consolidate	3817
consonant	3824
conspiracy	3808
constable	3808
constant	3824
constituents	3823
constitute	3813|3817
constructed	3816
construction	3820|3825
consultant	3819
consulting	3810
consumed	3823
consumer	3823
consuming	3823
consumption	3823
contactmusic	3810|3818
contagion-steven-soderbergh-cinemacon-mikee-109354	3821
contain	3807|3822|3823|3825
contained	3810|3813
containing	3807|3817|3823|3824
contains	3807|3809|3813|3814|3817|3823|3825
contemporaries	3814
contemporary	3813|3814
contenant	3814
content	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
content_id	3810
content_selector	3810
contentious	3825
contents	3823
context	3809|3814|3824
continent	3823
continue	3810|3818|3823|3824|3825
continued	3810|3811|3812|3814|3815|3817|3819
continues	3817
continuing	3810|3816
contract	3810|3814|3817
contribute	3825
contributed	3810|3815|3818|3825
contributes	3823
contributions	3813|3825
contributor	3821
contributors	3807
control	3810|3813|3814|3816|3817|3819|3821|3823|3825
controlled	3809|3817
controversial	3810
controversy	3810|3818
convened	3817
convergence	3822
convergent	3822
conversation	3821|3825
conversations	3825
convex	3822|3823
convince	3818
convinces	3819
convincing	3810|3818
cookbook	3821
cooked	3823
cool	3810
cooperation	3814
copies	3810|3813|3818
copious	3823
copy	3814|3818|3825
copycat	3818
copying	3814
copyright	3810|3825
core	3809|3810|3825
corners	3820
correct	3823|3825
corrected	3823
correcting	3825
corrections	3825
corrective	3808
correspond	3817|3823
corsicus	3822
cosmo11	3813
cosmopolis	3813
cost	3817
costs	3810
costume	3809|3813
costumes	3813|3818
could	3810|3813|3814|3818|3819|3825
couldn't	3810
council	3814
councils	3817
count	3820|3823
counter	3818
counteract	3823
countless	3817
countries	3817|3823|3824
country	3817|3821|3824
country-strong	3821
couple	3808|3819|3821
couple's	3818
coupled	3813
coupon	3810
course	3813|3816|3825
courses	3817
court	3808|3813
cousin	3821
couture	3813|3818
cover	3808|3810|3812|3813|3815|3818|3821|3825
coverage	3818
covered	3814|3817|3818|3822
covers	3810|3813|3818
coverstory	3818
crafted	3812
crafting	3817
cream	3822|3823
cream-colored	3813
create	3810|3813|3818|3825
created	3809|3810|3811|3813|3817|3818|3820|3825
creating	3811
creation	3825
creators	3825
credibility	3808
credit	3819|3825
credited	3810|3816|3821|3825
credits	3816
creeping	3825
cremated	3819
crematoria	3820
creole	3817
crew	3810
cricket	3817
cricketer	3817
crime	3817
crisis	3817
critical	3810|3811|3813|3817|3821
critically	3818|3819
criticise	3825
criticised	3821
criticism	3810
criticized	3810|3813
critics	3810|3813|3814|3818
cross	3810|3812
cross-gender	3810
cross-linking	3825
crow-stepped	3820
crowd	3810
crucial	3808|3817
crusades	3814
crushed	3810
cry	3818
csam_6	3823
cse	3821
ctv	3818
cube	3816
cuisine	3823
cul-de-sac	3813
cultivation	3823
cultural	3809|3817
culture	3808|3809|3817|3818|3821|3823|3825
cultures	3817
cumulative	3823
curfew	3810
currency	3817
current	3810|3814|3817|3823
currentPage	3821
current_issues	3823
currently	3810|3811|3825
curriculum	3817
curse	3821
curtain	3819
custom	3818|3825
custom-designed	3818
customer	3825
cut	3810|3812|3819|3821|3823|3825
cutis	3822
cuts	3825
cutting	3812|3817
cuya	3823
cyanotic	3823
cylindrical	3822
cystidia	3822
cytochrome	3823
d	3808|3810|3811|3812|3813|3814|3815|3817|3818|3820|3821|3822|3823
d'Alexandrie	3814
d'Art	3814
d'Arte	3813
d'Autrefois	3814
d'Or	3814
d'apr	3814
d'un	3814
da	3813|3817
dagger-toothed	3810
dahlia	3824
dailies	3826
daily	3818|3821|3823
dairy	3817
damage	3823
damaged	3808
dampness	3809
dance	3809|3810|3818|3819
dancehall	3812|3818
dancer	3809|3818|3819
dancers	3809|3818
dances	3809|3819
dancing	3809|3810|3819
dark	3822|3823
darker	3822|3823
das	3813
dashed	3817
data	3817|3822
date	3810|3814|3817|3821|3825
dated	3821
dates	3810|3811|3816|3818|3820|3821|3823|3824|3825
dating	3818|3821
daughter	3810|3816|3818|3819|3821
daughters	3815
davidbruce	3809
day	3808|3810|3811|3813|3814|3816|3825
day-to-day	3817
daylife	3808
days	3808|3810|3817|3818|3823|3825
days'	3825
daytime	3825
de	3808|3810|3811|3813|3814|3817|3820|3821|3823|3824|3826
dead	3808|3810|3813|3816|3817|3818|3822
deadly	3823
dear	3825
death	3808|3810|3811|3812|3813|3814|3816|3817|3818|3819|3821|3823
deaths	3808|3813|3814|3819
debate	3825
debated	3813
debt	3816|3817
debut	3810|3811|3812|3815|3816|3818|3821
debuted	3810|3818
dec	3810
decade	3810|3818|3821
decadeendcharts	3818
decades	3817
decarboxylase	3823
decaying	3822
deceased	3821
decide	3825
decided	3808|3810
deciduous	3823
decimal	3824
decipiens	3822
decision	3817|3818
decisions	3810
deckled	3813
declared	3813
declaring	3817
decline	3817
declined	3817
decomposing	3822
decontamination	3823
decorate	3813
decoration	3818
decorative	3813|3817
decrease	3823
decreased	3823
dedicated	3817|3818|3825
deeds	3813
deejay	3812
deejays	3812
deemed	3810
deep	3818
deeper	3822
deeply	3808
defamatory	3825
default	3825
defences	3817
defended	3810
defenestration	3814
defense	3810
deficient	3817
defined	3813|3817
definite	3824
definition	3824
defunct	3807
degree	3816|3825
degrees	3816
del	3817|3821
delay	3810
delayed	3810
delete	3825
deleted	3819
deliberate	3813
deliberately	3808|3810
delicacy	3823
delicate	3813
deliciously	3819
delirium	3823
deliver	3810
deliveries	3817
della	3822
delve	3818
dem	3811
demanded	3819
demo	3810|3818
democracies	3817
democratic	3817
demolished	3820
demons	3813
demonstrated	3825
demonstrations	3807
demos	3810
denied	3810
denotes	3811|3821
dense	3817
density	3817
dentist	3811
dentistry	3811
departed	3810
department	3818
departure	3808|3810
departures	3810
dependencies	3817
depending	3825
depends	3817
depict	3808|3813|3814|3818
depicting	3810|3813
depiction	3817
depictions	3813|3814
depicts	3813
deposed	3808
deposits	3817
depressed	3821|3822
depression	3821|3822
depsalut	3823
depth	3808|3818|3822
der	3811|3813|3814|3823
dereliction	3808
dergi	3823
derivatives	3823
derived	3814|3817|3821|3823|3824
derives	3814|3824
des	3808|3814
descendants	3817|3820
descended	3817
descent	3813|3817|3818|3819|3821
describe	3810
described	3810|3812|3817|3818|3819|3822|3823|3825
description	3811|3812|3813|3814|3816|3818|3819|3821|3822
descriptions	3822
descriptive	3823
descritte	3822
descrizioni	3822
desert	3817
desiccation	3823
design	3810|3813|3818|3820|3825
designated	3820
designed	3810|3813|3816|3818|3819|3820|3821|3825
designer	3818
designers	3814|3818
designs	3814
desire	3813|3818
desired	3825
despite	3810|3811|3815|3817|3819|3822
destroyed	3813|3817
destruction	3823
detail	3821
detailed	3813
details	3807|3808|3809|3810|3811|3812|3813|3814|3815|3816|3817|3818|3819|3820|3821|3822|3823|3824|3825|3826
detected	3823
deteriorated	3817
determined	3825
detriment	3817
deutschen	3823
devastated	3818
develop	3813|3817|3823
developed	3819|3820|3824
developing	3817
development	3813|3817|3820|3825
developments	3820
develops	3823
device	3825
devoted	3807|3813|3825
diacritics	3824
diagnosed	3818
diagnosis	3823
dialectal	3824
dialects	3824
diamine	3823
diamond-encrusted	3818
diamonds	3817
diarrhea	3823
diary	3813
dias	3821|3823|3826
diasporapdf	3817
dictionary	3823|3824
did	3808|3810|3811|3813|3814|3815|3817|3818|3821
didn't	3810
die	3810
died	3813|3817|3819|3825
dies	3819
diesel-engine	3817
diet	3818
dif	3826
differ	3822
differed	3818
difference	3810
differences	3822|3823|3825
different	3809|3812|3817|3818|3822|3823|3825
differentiate	3817|3824
differentiated	3822
differently	3825
differs	3822
difficult	3813|3817|3822|3823
difficulties	3810|3825
difficulties'	3810
digi-roots	3812
digital	3811|3812|3818
digitalspy	3816
digraph	3824
digraphs	3824
digs	3808|3821
dill	3823
diminished	3825
dimmed	3817|3819
dining	3813
diplomat	3817
dir2155	3823
direct	3808
directed	3808|3819|3821
directions	3825
directly	3810|3813|3818|3823
director	3813|3819|3821
director's	3808
directors'	3814
directory	3821
disabled	3810|3818
disagree	3824
disambiguate	3824
disambiguation	3810|3813|3814|3817|3824
disappeared	3817
disappointed	3810|3818
disbanded	3811|3815
disbandment	3815
disc	3807
discarded	3823
disciplines	3817
discography	3810|3811|3818
discogs	3811
discouraged	3823
discovered	3809|3821|3823
discovery	3818
discreet	3813
discretion	3821|3825
discuss	3817|3818|3825
discussed	3810|3818
discusses	3818
discussing	3810
discussion	3825
discussions	3825
disease	3819
dish	3823
dishes	3821
disliked	3810|3814
dismissal	3810
disorganized	3810
disperse	3808
display	3813
displayed	3813|3825
displaying	3822
displeasure	3810
disposable	3816
dispose	3825
dispute	3817
disputed	3817
disputes	3817
dissatisfied	3818
distance	3809|3817
distant	3821|3822
distantly	3823
distinct	3817|3822
distinction	3824
distinctive	3822|3823
distinctly	3822
distinguishes	3817
distribute	3825
distributed	3815|3823
distribution	3817|3822
district	3808|3819
districts	3823
disturbed	3808|3823
disturbing	3813
ditions	3826
diva	3812|3818
diverse	3817
diversified	3811|3817
diversity	3817|3823
divided	3817|3821
dividing	3822
division	3807
divorce	3819
divorced	3816|3819
dizziness	3823
dks	3813
dll	3821
dmy	3811|3816|3823|3824|3825
dna	3825
dnaindia	3808
do	3808|3810|3817|3818|3821|3822|3823|3824|3825
do'	3824
document_id	3821
documentary	3819|3821
documented	3817
documenting	3810
does	3810|3814|3817|3818|3822|3823|3825|3826
doesn't	3810
dog	3825
dogs	3817
doi	3822|3823
doing	3810|3811|3817|3825
doll	3818
dollar	3817
