'	3179|3184|3187|3191|3195|3196
Understanding	3181
Undine	3196
Unfriend	3191
Unicode	3187
Unicom	3191
Uniformitarianism	3192
Unintended	3191
Union	3183|3194|3195
Unione	3188
Uniquely	3190
Unisys	3191
United	3179|3181|3182|3183|3184|3188|3190|3191|3192|3194|3195|3197
United's	3190
Units	3192
Unity	3186
Univ	3194
Universal	3179|3194
Universe	3186
Universit	3186
University	3179|3180|3181|3183|3186|3191|3192|3194|3196
University's	3194
Unless	3191
Unlike	3182|3186|3191
Unpublished	3180
Unseelie	3196
Unsourced	3179|3184|3185|3189
Unthink	3191
Until	3190
Untimed	3183
Unveiled	3191
Up	3184|3188|3191
Upload	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Upper	3194
Upright	3194
Uriminzokkiri	3191
Use	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Used	3197
Usenet	3185
User	3191
User's	3191
Usernames	3191
Users	3191
Usher	3197
Using	3181|3191
Utd's	3190
Utopie	3179
Uttar	3191
Uu	3187
Uwire	3191
Uyghurche	3191
Uzbek	3191
Uzbekistan	3191
V	3179|3181|3187|3188|3189|3191|3192|3194|3196
VA	3180
VG-lista	3184
VH1	3197
VH1's	3184|3197
VIA	3191
VIAF	3186|3197
VK	3191
VL	3180
VMware	3191
VP	3191
VR1117949139	3197
VRAFairUseGuidelinesFinal	3194
VT	3179
VaUAahYoQ2gC	3186
Vado	3188
Vagueness	3192
Valen	3179
Valencia	3188
Valenti	3188
Valentino	3188
Validity	3192
Valle	3188
Valley	3182|3191
Valuations	3188
Value	3191
Vampire	3196
Vampires	3196
Van	3186|3191
Vanderbilt	3183
Var	3179
Varese	3179|3188
Variants	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Variety	3197
Various	3183|3192|3193|3196
Vase	3190
Vaslui	3188
Vegas	3197
Veltins-Arena	3188
Velvet	3179
Venezia	3188
Venn	3192
VentureBeat	3191
Venues	3190
Veps	3187|3191
Veracity	3192
Vercammen	3182
Vercelli	3188
Verdelli	3188
Verge	3191
Verificationism	3186
Verified	3191
Verizon	3191
Vermont	3183
Vern	3185
Vernon	3185
Verona	3188
Verrou	3188
Vers	3179
Verstehen	3186
Vetter	3179
Vi	3180|3182|3186|3187|3188|3190|3191|3194|3196
Via	3188
Viadeo	3191
Viareggio	3188
Vice	3188
Vice-captain	3188
Vicenza	3188
Victor	3182|3186|3192
Victoria	3195
Victorian	3196
Victories	3190
Vid	3186|3188
Video	3191|3194|3197
Videos	3191
Videoton	3188
Vienna	3179|3186|3192
Vieri	3188
Vietnam	3191
View	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Views	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Vignal	3179
Viitorul	3188
Viking	3188
Viktoria	3188
Vila	3196
Villa	3188|3190
Villa's	3190
Villa-Lobos	3179
Vilnius	3188
VimpelCom	3191
Vincent	3191
Viola	3188
Viral	3191
Virgilio	3188
Virgin	3188|3191
Virginia	3183
Virtual	3191
Visconti	3188
Visitors	3191
Vista	3179|3194
Visual	3180
Vital	3184
Vitalism	3192
Vitesse	3188
Vitrin	3196
Vittorio	3188
Vivendi	3191
ViviMilano	3188
Vladimir	3188
Vlor	3188
Vocal	3197
Vocalist	3197
Vocals	3197
Vodafone	3191
Vodyanoy	3196
Voelkel	3188
Voelpel	3180
Voice	3191
Voices	3191
Vojvodina	3188
Vol	3180|3186|3192
Volans	3179
Volap	3186|3187
Voltaire	3179
Volume	3192
Voogt	3180
Vote	3191
Voter	3191
Vv	3187
W	3180|3181|3186|3187|3192|3193|3196
WA	3195
WABC	3191
WAtoday	3195
WCHA	3183
WEEKLY	3185
WMUR-TV	3191
WNBA	3183
Wacker	3188
Wad	3196
Wadsworth	3186|3192
Wagner	3186
Waikato	3195
Wales	3190|3195
Walk	3179
Walker	3195
Walking	3194|3196
Wall	3191|3194
Wallaces	3195
WalletPop	3191
Wallingford	3179
Walt	3182
Walter	3184|3188|3191|3196
Walters	3195
Walton	3179
Wanderers	3190
Want	3184
Wantage	3190
Wanted	3186|3197
Wants	3191
Waqar	3191
War	3186|3188|3190|3191
Ward	3180
Warner	3182|3194|3197
Warnings	3194
Warren	3179|3195
Warrnambool	3195
Wars	3186
Warsaw	3188
Warwick	3195|3196
Was	3179|3191
Washington	3183|3191|3193|3194
Wata	3196
Watch	3184|3190|3191
Watch_live_online	3190
Water	3179|3196
Waterloo	3185
Wathen	3180
Watson	3191
Wave	3179
Way	3197
Wayne	3192|3195
We	3184|3191|3197
We'll	3191
We're	3191
Weapon	3181
Weapons	3181
Weatherzone	3195
Web	3180|3191|3194|3196
WebProNews	3191
Webb	3197
Webby	3191
Weber	3186
Webfinger	3191
Website	3179|3188|3190|3191|3195|3197
Websites	3191
Wednesday	3190
Wednesday's	3190
Wee	3196
Week	3183|3184|3185|3191
Weekend	3195
Weekly	3185|3191|3195|3197
Weekly's	3197
Weibo	3191
Weill	3179
Weisblott	3185
Weiss	3180
Weisz	3188
Welcome	3188|3191
Well-formed	3192
Wellington	3195
Wells	3191
Welsh	3190
Wembley	3190
Wen-chung	3179
Wendy	3194|3196
Were	3197
Werner	3179|3192
Werturteilsstreit	3186
Wesfarmers	3195
Wesley	3188
Wesleyan	3179
Weslyan	3179
West	3179|3190|3195
West-Vlams	3191
Western	3179|3191|3195|3196
Westfield	3195
Westpac	3195
Westpoint	3195
Westport	3179
Wexford	3196
What	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Whatever	3179
Wheat	3181
When	3180|3182|3183|3184|3187|3189|3194|3196|3197
Where	3197
Whether	3186
Whewell	3192
Which	3191
While	3185|3186|3188|3190|3194|3196|3197
White	3179|3182|3183|3196
White-label	3191
Whitehead	3192
Whitehill	3196
Whitlam	3195
Whitney	3186
Who	3186|3191
Whoever	3183
Why	3191|3194
Wicca	3196
Wicked	3196
Wider	3191
Wien	3188
Wight	3196
WikiProject	3192
Wikibooks	3180
Wikimedia	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3192|3193|3194|3195|3196|3197
Wikinews	3180|3191
Wikipedia	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
Wikipedia's	3180|3186|3191|3194|3196
Wikiquote	3180|3186|3196
Wikisource	3180|3186
Wikiversity	3180|3186|3194
Wiktionary	3180|3187|3191|3194|3196
Wilcox	3194
Wild	3196|3197
Wildcats	3183
Wiley	3180|3181|3193
Wiley-Blackwell	3186
Wilhelm	3186|3192
Will	3180|3194|3197
Will-o'-the-wisp	3196
William	3179|3181|3185|3186|3190|3192|3194|3196
Williams	3191|3192|3195
Willis	3192
Willman	3197
Winaray	3186|3187|3191|3197
Wind	3194
Windelband	3192
Windling	3196
Windows	3187|3191
Windus	3196
Wings	3183|3196|3197
Winklevoss	3191
Winners	3188|3190|3197
Winners'	3190
Winning	3183|3190
Winter	3179|3188
Winx	3196
Wipf	3188
Wipro	3191
Wirehog	3191
Wirry-cow	3196
Wisconsin	3183|3195
Wisdom	3191
Wissenschaften	3179
Wistron	3191
Witchcraft	3196
Witches	3196
With	3182|3186|3188|3191|3197
Within	3186|3190
Wittgenstein	3192
Witty	3180
Wives	3197
Wix	3197
Woden	3196
Wolf	3197
Wolff	3179
Wolfgang	3179
Wollongong	3195
Wolverhampton	3190
Womack	3191
Woman	3194
Woman's	3195
Women	3196|3197
Women's	3183|3188
Won	3197
Wonder	3182
Wondjina	3196
Wong	3191
Wood	3191
Woodland	3196
Woodring	3184
Woolor	3191
Woolworths	3195
Word	3191
Work	3180|3186|3191
Working	3180|3197
Workopolis	3185
Works	3192
World	3180|3181|3183|3184|3186|3188|3190|3191|3194|3195|3197
World-wide	3188
Worship	3196
Wrexham	3190
Wrexham's	3190
Writer	3184
Writers	3191|3196
Writings	3179|3186
Written	3191
Wroc	3188
Wundt	3186|3192
Ww	3187
Wyatt	3179
Wynne	3180
X	3179|3197
XFL	3183
XI	3196
XING	3191
XLIII	3197
XX	3186
Xana	3196
Xanga	3191
Xenakis	3179
Xerox	3191
Xx	3187
Y	3186|3194|3196
Yahoo	3184|3191|3194
Yahoo7's	3195
Yaksha	3196
Yakshini	3196
Yale	3179|3183|3191|3192
Yammer	3191
Yan-gant-y-tan	3196
Yankton	3183
Yara-ma-yha-who	3196
Yeah	3197
Year	3188|3191|3197
Year-End	3197
Years	3188|3191|3197
Yeats	3196
Yehuda	3188
Yeovil	3190
Yepremian	3183
Yet	3194
Yishan	3191
Yngvi	3196
Yoko	3179
Yolen	3196
Yor	3186|3187
York	3179|3180|3181|3183|3185|3186|3190|3191|3194|3196|3197
You	3182|3184|3189|3191|3193|3194|3196|3197
You'll	3197
You're	3197
YouTube	3191|3194
Youdan	3190
Young	3179|3184|3188
Your	3179|3184|3191|3197
Youropenbook	3191
Youth	3179|3184|3188|3190|3191|3196
Yowie	3196
Yu	3191
Yugoslavia	3190
Yum	3191
Yumboes	3196
Yuri	3179
Yuto	3188
Yy	3187
Z	3192|3196
ZDNet	3191
ZTE	3191
Zaccheroni	3188
Zachary	3191
Zamberletti	3188
Zanetti	3188
Zappa	3179
Zappone	3195
Zapruder	3194
Zazaki	3187|3188|3191
Zdravko	3188
Zealand	3184|3191|3195
Zealand's	3195
Zeitschrift	3179
Zender	3179
Zenga	3188
Zenit	3179|3188
Zenobi	3188
Zermelo	3192
Zero	3179
Zeta	3188
Zhetysu	3188
Ziggy	3195
Zimbru	3188
Zimmerman	3185
Zing	3191
Zinifex	3195
Zinn	3186
Zipes	3196
Ziya	3186
Zlatan	3188
Zmeu	3196
Znak	3186
Zoe	3191
Zorn	3179
Zuckerberg	3191
Zwarenstein	3185
Zz	3187
_	3183
_aXyTIWsMoq3hQfL_qWdDA	3197
_r	3191
a	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
a-whirring	3196
aas	3188
abandon	3188
abandoned	3179|3196
abandonment	3188
abbreviated	3197
abbreviation	3183
abc	3195
abc_wmur_and_facebook_debates	3191
abcdebates	3191
abclocal	3191
abcnews	3191|3197
abducted	3196
abducting	3196
ability	3180|3191|3194|3196
able	3180|3181|3186|3191|3196
aboard	3191
aboriginal	3186
abortive	3179
about	3180|3182|3184|3186|3188|3191|3192|3194|3195|3196|3197
about-us	3183|3195
above	3181|3183|3189|3191|3194
above-mentioned	3194
absence	3194
absent	3188
absorbed	3181|3186
absorption	3181
abstract	3180|3186|3194|3196
abstraction	3192
abstractions	3186
ac	3180
acabar	3191
academe	3179
academia	3180
academic	3180|3186|3191
accelerated	3181
accelerating	3181
accept	3179|3186|3188|3192|3194
acceptance	3186|3197
accepted	3180|3186|3188|3192|3194
accepting	3186
access	3180|3191|3195
accessed	3191
accessible	3180|3191
accessing	3191
accident	3190
accidentally	3191
acclaimed	3197
accolade	3190
accompany	3191
accompanying	3183
accomplish	3188|3191
accomplished	3190
accomplishment	3190
accorded	3180
according	3181|3186|3188|3191
account	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
accounted	3196
accounting	3188
accounts	3180|3191|3196
accreditation	3192
accumulated	3197
accuracy	3180|3181|3192
accurate	3180
accurately	3180
accusations	3194
accused	3191|3194
acerbic	3185
achieve	3180|3188
achieved	3182|3186|3188|3190
achievement	3179|3190
achievements	3186
achieving	3188
acknowledged	3186
acknowledges	3186
acknowledgment	3194
acousmatic	3179
acoustic	3179
acquaintances	3191
acquire	3180
acquired	3180|3190|3195
acquiring	3194|3195
acquisition	3195
across	3190|3191|3196|3197
act	3179|3186|3190|3192|3194|3196
acted	3188|3191|3194
acting	3186|3197
action	3179|3180|3190|3191|3192|3194
actions	3186|3191|3194|3196
activated	3180|3196
active	3179|3183|3191|3197
actively	3179|3186
activist	3186|3191
activists	3194
activities	3179|3191
activity	3180|3188|3191|3196
actor	3184
actors	3182
actress	3197
actresses	3182|3197
acts	3194|3197
actual	3180|3181|3191|3194|3196
actuality	3196
actually	3188|3190|3191|3192|3194|3196
adapt	3186
adaptation	3180
add	3183|3191|3194
added	3179|3188|3190|3191|3196
adding	3179|3181|3184|3185|3188|3189|3194
addition	3180|3186|3190|3192|3194|3195|3197
additional	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3192|3193|3194|3195|3196|3197
additions	3188
address	3191
adds	3191
adhere	3186
adherence	3194
adjacent	3181
adjust	3191
administration	3190|3191
administrations	3191
administrators'	3180
admissible	3192
admit	3186
admitted	3190
adopt	3186
adopted	3183|3186|3187|3197
adoptees	3197
adoptive	3197
ads	3191
adult	3180
advance	3183|3196
advanced	3180|3186|3193
advancement	3183
advances	3194
advantage	3188|3190
advent	3179|3182|3186|3196
adverse	3194
advertise	3191
advertisement	3194
advertisements	3191
advertising	3191|3194|3195
advice	3180|3190|3196
advised	3196
advising	3191
advisor	3186
advocacy	3191
aesthetic	3179|3188
aesthetics	3179
affair	3186|3197
affairs	3192|3196
affect	3188|3195
affected	3183|3191
affects	3194
affirmative	3194
aforementioned	3194
afp	3191
afr	3195
after	3180|3181|3182|3183|3185|3188|3190|3191|3192|3194|3195|3196|3197
afternoon	3195
afterwards	3179
again	3179|3183|3186|3188|3190|3196
against	3179|3180|3183|3186|3188|3190|3191|3192|3194|3196
age	3180|3186|3191|3192|3194|3197
aged	3186|3191|3195|3196
agencies	3191
agency	3180|3186|3191
ages	3180
agg	3188
aggregate	3183|3188|3191
aggregated	3191|3195
aging	3188
agitate	3196
agnostics	3186
ago	3188
agr	3186
agree	3180|3190|3192
agreed	3181|3186|3188|3190|3191|3194
agreement	3188|3194
agreements	3194
agricultural	3195
ahead	3188|3191|3195|3197
ahistorische	3179
aid	3180|3191|3197
aided	3196
aim	3179|3186|3195
aimed	3186|3188|3197
aims	3186|3194
air	3196
airlines	3191
airplay	3184|3197
ais	3179|3180|3181|3182|3183|3184|3186|3187|3188|3190|3191|3194|3195|3196|3197
aise	3179
aka	3181
al	3180|3181|3191
album	3179|3182|3184|3191|3197
album's	3197
albums	3182|3184|3191|3197
albums-fade-away-music-industry-looks-shorter-reco	3182
alchemist's	3179
alchemy	3196
aleatoric	3179
alemanha-festas-convocadas-pelo-facebook-sao-ameaca-a-ordem-publica	3191
alemanha-pretende-acabar-com-eventos-via-facebook	3191
alexa	3191
algebra	3192
algiris	3188
algorithm	3181|3191
algorithms	3181
alive	3183
all	3179|3180|3181|3182|3183|3184|3186|3188|3190|3191|3192|3194|3196|3197
all'Inter	3188
all-time	3188|3190
allay	3191
allegation	3192
allegations	3191|3192
alleged	3193|3194
allegedly	3194
allenatore	3188
allow	3186|3190|3191
allowed	3180|3183|3191|3194|3195|3196
allowing	3188|3191|3194
allows	3181|3191|3194|3195
almost	3179|3180|3188|3190|3196|3197
alone	3184|3194|3196
along	3179|3182|3183|3191|3197
alongside	3190|3191|3196
alphabet	3180|3187
already	3179|3186|3188|3190|3191|3194
als	3179
also	3179|3180|3181|3182|3183|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
alteration	3189
altered	3179|3193|3194|3196
alternate	3183|3192|3197
alternating	3183
alternative	3182|3185|3186|3192
alternatively	3179|3190
although	3181|3183|3186|3188|3190|3192|3194|3196|3197
altitude	3190
alumni	3186|3197
always	3180|3183|3186|3190|3192|3196
am	3197
amateur	3190
amazement	3186
amazonaws	3191
ambiguity	3194
ambiguous	3196
ambitious	3180
ambrosiana	3188
amea	3191
amended	3183|3194
america	3191
amid	3191
amo	3195
amominredhighheels	3197
among	3179|3181|3183|3186|3188|3191|3192|3194|3195|3196|3197
amongst	3186|3188|3190
amortisation	3188
amount	3180|3181|3186|3191|3194|3195|3196
amounted	3188
amounts	3180|3191|3194
amplification	3181
amplified	3181
an	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
analogous	3192
analogy	3186
analyses	3194
analysis	3190|3191|3192|3194
analyst	3188|3191
analysts	3190
analyze	3186
analyzes	3194
ancestor	3187
ancestors	3196
ancient	3186|3196
and	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
ands	3179
angel	3196
angelic	3196
angels	3196
animals	3186|3196
animated	3191
animistic	3196
announced	3188|3190|3191|3194|3195|3197
announcement	3191|3194
announces	3190
annual	3180|3194|3195
annually	3190|3197
anomie	3186
another	3179|3180|3182|3183|3186|3187|3188|3190|3191|3192|3193|3194|3196|3197
answer	3180|3186|3191
answered	3186
answering	3186
answers	3190
antagonism	3186
antecedent	3186|3192
antecedents	3179|3187
anthem	3197
anthemic	3184
anthropologist	3186
anthropologists	3186
anthropology	3186
anti-Google	3191
anti-Islamic	3191
anti-realism	3192
anti-siphoning	3190
anti-utilitarianism	3186
anticipated	3179|3191
anticonic	3179
antisocial	3191
any	3179|3180|3181|3182|3183|3184|3186|3188|3189|3190|3191|3192|3194|3195|3196
anybody	3197
anyone	3191|3194
anything	3179|3186
ap	3196
apart	3186|3188|3191|3197
apiece	3191
apology	3191
app	3191
apparent	3186|3196|3197
appeal	3192|3194
appealed	3194
appear	3181|3182|3191|3194|3196|3197
appearance	3188|3196|3197
appearances	3188
appeared	3179|3194|3196|3197
appearing	3179|3182|3188|3196
appears	3179|3191|3196|3197
appellate	3192|3194
apple	3191|3196
applicable	3191
application	3179|3186|3191|3192|3194|3195
applications	3191
applied	3179|3181|3182|3196
applies	3181|3190|3194
apply	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
applying	3194
appointed	3188|3195
appointment	3186|3188
appreciate	3186
appreciation	3191
approach	3179|3180|3186
approaches	3180|3186
appropriate	3191|3194
appropriated	3194
appropriateness	3194
appropriation	3194
approvato	3188
approving	3191
approximated	3181
approximately	3181|3189|3191|3194|3195
approximates	3187
approximation	3181
apps	3191
apr	3191
apt	3179
arbiter	3193
arc	3183
archaeologists	3196
archaic	3196
architect	3186
architecture	3191
archive	3190|3191|3194|3196|3197
archives	3191
archiving	3194
are	3179|3180|3181|3182|3183|3186|3188|3190|3191|3192|3193|3194|3195|3196|3197
area	3180|3186|3191|3197
areas	3179|3191|3192
argue	3186|3191
argued	3186|3190|3192|3194
argues	3179|3186|3192
arguing	3186|3195
argument	3180|3186|3192|3194
arise	3180|3192
arises	3180
arising	3191
arithmetic	3192
arl	3194
armed	3197
arms	3188
army	3186
arol	3188
arose	3179
around	3182|3183|3186|3188|3191|3195|3196
arranging	3191
arrested	3191
arrival	3188
arrive	3192
arrow	3183
arrowheads	3196
ars	3191|3194
arstechnica	3191|3194
art	3179|3191|3194|3196
art_id	3191
article	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
article's	3194
article-1194991	3190
article-1210599	3190
article-1298433	3191
article-1334482	3191
article-1394558	3191
article2	3191
article2635228	3191
articleID	3191
articles	3179|3180|3181|3184|3185|3186|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
articleshow	3191
articoli	3188
articolo41645	3188
articulated	3180
articulation	3186
artificial	3181
artist	3179|3182|3191|3194|3197
artistic	3179|3194
artists	3179|3194|3196|3197
artists-of-the-decade	3197
artmanager	3194
arts	3194
artwork	3194|3196
as	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
asbestos	3195
ascribed	3196
asi	3180
asked	3181|3197
asking	3179|3181|3191
asks	3180
asleep	3196
asp	3180|3188|3191|3195|3197
aspect	3179|3186|3194
aspects	3179|3191|3194|3196
aspirated	3187
aspire	3192
aspx	3184|3188|3190|3191|3197
assassination	3194
assault	3191
assert	3192|3194
asserted	3180
assertions	3192
asserts	3192
assess	3180
assesses	3194
assessing	3194
assessment	3180
assessments	3194
asset	3185
assets	3188|3195
assimilation	3179
assist	3180|3197
assistant	3188
associate	3191|3196
associated	3186|3192|3196
association	3188|3190
associations	3183|3195
assume	3180
assumed	3186|3196
assumes	3179|3183|3186
assuming	3193
assumption	3193
assumptions	3181|3192
assured	3186
assures	3180|3191
asteroid	3186
astray	3196
asx	3195
at	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
athens	3196
athletics	3188
atlanta	3191
atmosphere	3188
atmospheres	3196
atom	3179
atomism	3192
atoms	3181
atonal	3179
atop	3188
attach	3186
attached	3179|3186|3187|3190|3191
attaches	3180
attachment	3186
attachments	3191
attackers	3188
attacking	3179
attacks	3188
attained	3186
attaining	3186
attempt	3179|3182|3183|3186|3188|3191|3192|3195
attempted	3183|3186|3195
attempting	3192
attempts	3179|3180|3183|3194
attend	3196
attendances	3188
attendant	3192
attended	3191|3197
attending	3191|3196
attention	3186|3191
attitude	3179
attract	3191
attracted	3191|3197
attractions	3188
attributed	3186|3196
au	3183|3188|3191|3195|3197
auction	3190|3195
audience	3179|3197
audio	3179|3181|3182|3191|3194
audited	3185
auditioned	3197
aus	3179
authentic	3197
authentically	3196
author	3180|3186|3191|3194
author's	3192|3194
authored	3186
authorities	3191
authority	3180|3186|3192|3197
authorized	3194
authors	3186|3191|3194
authors'	3194
auto	3183
automatic	3191
automatically	3190|3191
autonomous	3186
autriches	3179
auxiliary	3186
avail	3188
availability	3191|3194
available	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
avant	3179
avant-garde	3179
avellir	3196
avenues	3180
average	3180|3181|3186|3191
averting	3196
avoid	3179|3183|3191|3194|3196
avoided	3181|3196
avoiding	3196
avoids	3186
avowed	3191
avversari	3188
aw	3186|3188
awakened	3186
award	3188
awarded	3183|3188|3197
awards	3190|3191|3197
aware	3186|3191
awareness	3191
away	3182|3183|3188|3190|3196|3197
awe	3186
axe	3179|3195
ayisyen	3181|3187
az	3188
b	3179|3180|3181|3182|3183|3184|3186|3187|3188|3190|3191|3192|3194|3195|3196|3197
b4096000952343	3191
babies	3196
baby	3191|3196
back	3179|3180|3181|3183|3188|3191|3194|3196
back-formation	3196
back-to-back	3188
backend	3191
background	3186|3188
backlash	3186
backs	3188|3196
backup	3190|3191|3197
backward	3183
bacteria	3181
bacterium	3181
bad	3194
badge	3188|3191
baked	3196
balanced	3194
balancing	3194
ball	3183|3188
ballads	3196
balls	3190
ban	3191
band	3179|3182|3184|3196|3197
bands	3182
bandwidth	3194
banned	3191
banner	3191
banners	3188
banning	3191
banshee	3196
bar	3194
barred	3190
barriers	3179
barrows	3196
base	3180|3181|3191|3194
baseball	3183
based	3179|3180|3183|3184|3186|3187|3188|3190|3191|3192|3193|3194|3195
bases	3191
basic	3186|3187|3188|3191|3192|3197
basis	3180|3181|3186|3187|3188|3191|3193|3194
basket	3183
basketball	3183
baskets	3183
batches	3191
battle	3191|3195|3196
battles	3196
bbbiz	3182
bbc	3188|3190|3191|3195
bbcom	3197
be	3179|3180|3181|3182|3183|3184|3185|3186|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
bean	3191|3196
bearing	3195|3196
bears	3194
beat	3183|3188|3190
beating	3188|3190|3197
beautiful	3181
beauty	3191
became	3179|3182|3186|3188|3190|3191|3194|3195|3196|3197
because	3179|3180|3181|3183|3184|3186|3188|3191|3194|3196
become	3180|3181|3186|3190|3191|3195|3196|3197
becomes	3181|3186|3188|3192|3194|3195
becoming	3180|3185|3186|3188|3190|3197
bee	3187
been	3179|3180|3181|3182|3183|3186|3187|3188|3190|3191|3192|3193|3194|3196|3197
beer	3191
before	3181|3182|3183|3186|3188|3189|3190|3191|3192|3194|3195|3196|3197
befragen	3179
began	3179|3182|3183|3185|3186|3188|3191|3194|3195|3197
begin	3183|3190|3195|3197
beginner	3180
beginning	3179|3182|3183|3186|3187|3195|3196
begins	3181|3183|3190
begun	3194
behavior	3186|3191
behavioral	3180
behaviors	3186|3196
behind	3181|3183|3188|3191
behind-the-scenes	3191
behooves	3192
being	3179|3180|3181|3182|3183|3186|3188|3190|3191|3192|3194|3195|3196|3197
beings	3180|3181|3186|3196
belfasttelegraph	3190
belief	3186|3196
beliefs	3186|3191|3196
believe	3180|3191|3196
believed	3180|3186|3191|3192|3195|3196
believes	3186|3192
believing	3191
bell-like	3179
bells	3196
belonging	3190
belongs	3194
below	3180|3183|3188|3190|3192|3194
bending	3179
beneficently	3196
beneficial	3191
benefit	3194|3197
benefited	3190
berg	3180
berlin	3192
best	3180|3181|3188|3194|3196|3197
best-known	3181
best-of	3191
best-practices	3194
best-selling	3184
betrays	3196
better	3180|3188|3191
bettering	3188
between	3179|3180|3181|3182|3183|3186|3188|3190|3191|3192|3193|3194|3195|3196
beware	3191
beware-facebook	3191
beyond	3179|3180|3186|3190|3194|3196
bh	3196
bias	3192|3193
biased	3193
biases	3192
bib	3196
bibliography	3186
bid	3190
bidding	3196
big	3191
big-12-did-you-know-week-10	3183
big12	3183
bigchampagne	3197
biggest	3188|3190|3191|3195|3197
bilabial	3187
bilancio	3188
billboard	3182|3197
billion	3191|3194|3195|3197
billionaire	3195
binary	3191
binding	3179|3191|3194
bio	3197
biography	3194|3197
biological	3180|3186|3197
birds	3196
birth	3180|3186|3196|3197
birthday	3191|3197
birthdays	3191
births	3181|3186|3197
biscione	3188
bite	3196
bits	3191
bitstream	3180
bitter	3179|3188
biz	3182
biz_soccer08_Soccer-Team-Valuations_Rank	3188
bizaad	3191
bizarre	3194
bizjournals	3191
black	3188|3196
black-holes	3188
blame	3188
blamed	3196
blast	3188
blend	3197
blica	3191
blinded	3196
blob	3191
blocked	3191|3196
blog	3180|3183|3190|3191
blog-entry	3191
bloggers	3191
blogging	3191
blogs	3184|3191
blood	3186|3197
bloomberg	3195
blossoms	3196
blue	3181|3188|3191|3192
blunder	3191
blurring	3196
board	3180|3195
boasted	3185
bodies	3196
body	3180|3186|3196
bokm	3180|3181|3182|3183|3186|3187|3188|3190|3191|3192|3194|3196|3197
bolster	3180
bolt	3188
bonus	3182
book	3179|3180|3181|3182|3183|3184|3185|3186|3187|3188|3189|3190|3191|3192|3193|3194|3195|3196|3197
book_result	3197
booklet	3182
books	3179|3180|3182|3183|3185|3186|3193|3194|3196|3197
boost	3191
boosted	3188
born	3180|3186|3197
borrowed	3194
borrowing	3195|3196
boss	3188
both	3179|3180|3181|3182|3183|3186|3188|3190|3191|3192|3193|3194|3195|3196|3197
bottom	3183|3191
bought	3190|3195
bound	3186
boundaries	3179
boundary	3182|3196
bounds	3194
bourgeoisie	3188
bowl	3196
box	3190
boxes	3179
boy	3196
boys	3196
bpi	3184
br	3191
branch	3196
brand	3191
brand-new	3188
branded	3195
breach	3191
bread	3196
break	3181|3183|3190|3195|3197
breakdown	3181|3186
breaking	3188|3195
breakingnews	3182
breaks	3190
breakthrough	3197
breeders'	3194
bride	3196
bridge	3179|3186|3191
brief	3180|3182|3183|3191|3196
briefcase	3180
briefly	3197
brightness	3181
brilliant	3186
bring	3183
bringing	3188|3196
brisbanetimes	3195
broad	3179|3194
broadband	3194
broadcast	3182|3190|3195
broadcaster	3190|3195
broadcasters	3190|3194
broadcasting	3188|3190|3195
broadcasts	3190
broader	3191|3194
broadly	3179|3180
broadsheet	3195
broke	3188|3195|3196
broken	3183|3197
brought	3181|3188|3191|3194|3196
brownie	3196
brownies	3196
browser	3184|3191
browsers	3191
browsing	3191
brunel	3180
brunt	3195
brush	3196
bs	3195
